,date,total_admissions,admissions_white,admissions_white_rate,admissions_black,admissions_black_rate,admissions_hispanic,admissions_hispanic_rate,admissions_amerind,admissions_amerind_rate,admissions_asian,admissions_asian_rate,admissions_other,admissions_other_rate,state,month,year
720,2017-12-01,5140,2068,40.23,1412,27.47,1633,31.77,0,0.0,0,0.0,27,0.53,Texas,December,2017
721,2018-01-01,5301,2103,39.67,1441,27.18,1726,32.56,0,0.0,0,0.0,31,0.58,Texas,January,2018
722,2018-02-01,5836,2420,41.47,1594,27.31,1796,30.77,0,0.0,0,0.0,26,0.45,Texas,February,2018
723,2018-03-01,5495,2202,40.07,1401,25.5,1863,33.9,0,0.0,0,0.0,29,0.53,Texas,March,2018
724,2018-04-01,6092,2473,40.59,1603,26.31,1988,32.63,0,0.0,0,0.0,28,0.46,Texas,April,2018
725,2018-05-01,5468,2121,38.79,1554,28.42,1768,32.33,0,0.0,0,0.0,25,0.46,Texas,May,2018
726,2018-06-01,5793,2355,40.65,1621,27.98,1784,30.8,0,0.0,0,0.0,33,0.57,Texas,June,2018
727,2018-07-01,5968,2443,40.93,1627,27.26,1864,31.23,0,0.0,0,0.0,34,0.57,Texas,July,2018
728,2018-08-01,5200,2147,41.29,1433,27.56,1593,30.63,0,0.0,0,0.0,27,0.52,Texas,August,2018
729,2018-09-01,6473,2639,40.77,1804,27.87,2004,30.96,0,0.0,0,0.0,26,0.4,Texas,September,2018
730,2018-10-01,5557,2259,40.65,1607,28.92,1658,29.84,0,0.0,0,0.0,33,0.59,Texas,October,2018
731,2018-11-01,4771,1971,41.31,1297,27.19,1481,31.04,0,0.0,0,0.0,22,0.46,Texas,November,2018
732,2018-12-01,6195,2398,38.71,1798,29.02,1966,31.74,0,0.0,0,0.0,33,0.53,Texas,December,2018
733,2019-01-01,5002,2090,41.78,1386,27.71,1504,30.07,0,0.0,0,0.0,22,0.44,Texas,January,2019
734,2019-02-01,5528,2339,42.31,1459,26.39,1697,30.7,0,0.0,0,0.0,33,0.6,Texas,February,2019
735,2019-03-01,5555,2219,39.95,1516,27.29,1798,32.37,0,0.0,0,0.0,22,0.4,Texas,March,2019
736,2019-04-01,5643,2284,40.47,1486,26.33,1846,32.71,0,0.0,0,0.0,27,0.48,Texas,April,2019
737,2019-05-01,5062,2105,41.58,1264,24.97,1663,32.85,0,0.0,0,0.0,30,0.59,Texas,May,2019
738,2019-06-01,4961,1999,40.29,1306,26.33,1631,32.88,0,0.0,0,0.0,25,0.5,Texas,June,2019
739,2019-07-01,5402,2250,41.65,1396,25.84,1724,31.91,0,0.0,0,0.0,32,0.59,Texas,July,2019
740,2019-08-01,4945,1975,39.94,1336,27.02,1606,32.48,0,0.0,0,0.0,28,0.57,Texas,August,2019
741,2019-09-01,6200,2473,39.89,1649,26.6,2043,32.95,0,0.0,0,0.0,35,0.56,Texas,September,2019
742,2019-10-01,4689,1975,42.12,1240,26.44,1447,30.86,0,0.0,0,0.0,27,0.58,Texas,October,2019
743,2019-11-01,4477,1776,39.67,1176,26.27,1498,33.46,0,0.0,0,0.0,27,0.6,Texas,November,2019
744,2019-12-01,4908,2028,41.32,1331,27.12,1531,31.19,0,0.0,0,0.0,18,0.37,Texas,December,2019
745,2020-01-01,4698,1882,40.06,1274,27.12,1520,32.35,0,0.0,0,0.0,22,0.47,Texas,January,2020
746,2020-02-01,5278,2145,40.64,1422,26.94,1679,31.81,0,0.0,0,0.0,32,0.61,Texas,February,2020
747,2020-03-01,683,303,44.36,145,21.23,233,34.11,0,0.0,0,0.0,2,0.29,Texas,March,2020
748,2020-04-01,94,35,37.23,30,31.91,26,27.66,0,0.0,0,0.0,3,3.19,Texas,April,2020
749,2020-05-01,98,32,32.65,38,38.78,26,26.53,0,0.0,0,0.0,2,2.04,Texas,May,2020
750,2020-06-01,1695,741,43.72,411,24.25,534,31.5,0,0.0,0,0.0,9,0.53,Texas,June,2020
751,2020-07-01,1782,816,45.79,449,25.2,513,28.79,0,0.0,0,0.0,4,0.22,Texas,July,2020
752,2020-08-01,3987,1692,42.44,1085,27.21,1189,29.82,0,0.0,0,0.0,21,0.53,Texas,August,2020
753,2020-09-01,5728,2333,40.73,1470,25.66,1902,33.21,0,0.0,0,0.0,23,0.4,Texas,September,2020
754,2020-10-01,3463,1506,43.49,871,25.15,1069,30.87,0,0.0,0,0.0,17,0.49,Texas,October,2020
755,2020-11-01,3145,1336,42.48,757,24.07,1033,32.85,0,0.0,0,0.0,19,0.6,Texas,November,2020
756,2020-12-01,2691,1118,41.55,696,25.86,860,31.96,0,0.0,0,0.0,17,0.63,Texas,December,2020
757,2021-01-01,2168,872,40.22,528,24.35,750,34.59,0,0.0,0,0.0,18,0.83,Texas,January,2021
758,2021-02-01,3510,1486,42.34,889,25.33,1116,31.79,0,0.0,0,0.0,19,0.54,Texas,February,2021
759,2021-03-01,3185,1275,40.03,819,25.71,1076,33.78,0,0.0,0,0.0,15,0.47,Texas,March,2021
760,2021-04-01,4167,1777,42.64,1021,24.5,1344,32.25,0,0.0,0,0.0,25,0.6,Texas,April,2021
761,2021-05-01,4142,1565,37.78,1101,26.58,1453,35.08,0,0.0,0,0.0,23,0.56,Texas,May,2021
762,2021-06-01,3919,1613,41.16,995,25.39,1290,32.92,0,0.0,0,0.0,21,0.54,Texas,June,2021
763,2021-07-01,3377,1339,39.65,883,26.15,1133,33.55,0,0.0,0,0.0,22,0.65,Texas,July,2021
764,2021-08-01,3754,1509,40.2,989,26.35,1224,32.61,0,0.0,0,0.0,32,0.85,Texas,August,2021
765,2021-09-01,3644,1441,39.54,908,24.92,1272,34.91,0,0.0,0,0.0,23,0.63,Texas,September,2021
766,2021-10-01,5117,1923,37.58,1472,28.77,1687,32.97,0,0.0,0,0.0,35,0.68,Texas,October,2021
767,2021-11-01,4677,1915,40.95,1273,27.22,1467,31.37,0,0.0,0,0.0,22,0.47,Texas,November,2021
768,2021-12-01,2825,1230,43.54,729,25.81,856,30.3,0,0.0,0,0.0,10,0.35,Texas,December,2021
769,2022-01-01,3449,1373,39.81,928,26.91,1138,33.0,0,0.0,0,0.0,10,0.29,Texas,January,2022
770,2022-02-01,4222,1703,40.34,1128,26.72,1370,32.45,0,0.0,0,0.0,21,0.5,Texas,February,2022
771,2022-03-01,3928,1533,39.03,1058,26.93,1311,33.38,0,0.0,0,0.0,26,0.66,Texas,March,2022
772,2022-04-01,4233,1648,38.93,1115,26.34,1442,34.07,0,0.0,0,0.0,28,0.66,Texas,April,2022
773,2022-05-01,4906,1891,38.54,1283,26.15,1711,34.88,0,0.0,0,0.0,21,0.43,Texas,May,2022
774,2022-06-01,5324,2008,37.72,1488,27.95,1799,33.79,0,0.0,0,0.0,29,0.54,Texas,June,2022
775,2015-01-01,447,352,78.75,45,10.07,31,6.94,12,2.68,7,1.57,0,0.0,Oregon,January,2015
776,2015-02-01,405,317,78.27,37,9.14,34,8.4,11,2.72,6,1.48,0,0.0,Oregon,February,2015
777,2015-03-01,472,367,77.75,44,9.32,41,8.69,14,2.97,5,1.06,1,0.21,Oregon,March,2015
778,2015-04-01,465,375,80.65,41,8.82,33,7.1,12,2.58,4,0.86,0,0.0,Oregon,April,2015
779,2015-05-01,434,338,77.88,33,7.6,43,9.91,12,2.76,8,1.84,0,0.0,Oregon,May,2015
780,2015-06-01,451,337,74.72,45,9.98,42,9.31,18,3.99,7,1.55,2,0.44,Oregon,June,2015
781,2015-07-01,433,328,75.75,41,9.47,44,10.16,13,3.0,6,1.39,1,0.23,Oregon,July,2015
782,2015-08-01,359,275,76.6,32,8.91,39,10.86,9,2.51,4,1.11,0,0.0,Oregon,August,2015
783,2015-09-01,495,384,77.58,42,8.48,53,10.71,13,2.63,2,0.4,1,0.2,Oregon,September,2015
784,2015-10-01,442,327,73.98,53,11.99,50,11.31,7,1.58,5,1.13,0,0.0,Oregon,October,2015
785,2015-11-01,398,320,80.4,27,6.78,32,8.04,10,2.51,8,2.01,1,0.25,Oregon,November,2015
786,2015-12-01,432,352,81.48,33,7.64,30,6.94,15,3.47,2,0.46,0,0.0,Oregon,December,2015
787,2016-01-01,355,268,75.49,26,7.32,39,10.99,17,4.79,4,1.13,1,0.28,Oregon,January,2016
788,2016-02-01,426,324,76.06,43,10.09,38,8.92,17,3.99,4,0.94,0,0.0,Oregon,February,2016
789,2016-03-01,465,346,74.41,37,7.96,56,12.04,18,3.87,7,1.51,1,0.22,Oregon,March,2016
790,2016-04-01,403,307,76.18,48,11.91,26,6.45,18,4.47,3,0.74,1,0.25,Oregon,April,2016
791,2016-05-01,479,371,77.45,40,8.35,46,9.6,11,2.3,10,2.09,1,0.21,Oregon,May,2016
792,2016-06-01,444,345,77.7,40,9.01,34,7.66,15,3.38,10,2.25,0,0.0,Oregon,June,2016
793,2016-07-01,391,310,79.28,32,8.18,34,8.7,12,3.07,3,0.77,0,0.0,Oregon,July,2016
794,2016-08-01,441,339,76.87,37,8.39,41,9.3,16,3.63,8,1.81,0,0.0,Oregon,August,2016
795,2016-09-01,464,356,76.72,37,7.97,40,8.62,20,4.31,9,1.94,2,0.43,Oregon,September,2016
796,2016-10-01,391,306,78.26,28,7.16,40,10.23,13,3.32,3,0.77,1,0.26,Oregon,October,2016
797,2016-11-01,405,321,79.26,39,9.63,26,6.42,14,3.46,5,1.23,0,0.0,Oregon,November,2016
798,2016-12-01,354,276,77.97,35,9.89,29,8.19,12,3.39,2,0.56,0,0.0,Oregon,December,2016
799,2017-01-01,403,309,76.67,40,9.93,36,8.93,10,2.48,7,1.74,1,0.25,Oregon,January,2017
800,2017-02-01,432,334,77.31,51,11.81,32,7.41,9,2.08,6,1.39,0,0.0,Oregon,February,2017
801,2017-03-01,472,362,76.69,42,8.9,48,10.17,13,2.75,7,1.48,0,0.0,Oregon,March,2017
802,2017-04-01,445,340,76.4,46,10.34,41,9.21,13,2.92,5,1.12,0,0.0,Oregon,April,2017
803,2017-05-01,478,386,80.75,36,7.53,40,8.37,8,1.67,7,1.46,1,0.21,Oregon,May,2017
804,2017-06-01,504,393,77.98,45,8.93,44,8.73,14,2.78,7,1.39,1,0.2,Oregon,June,2017
805,2017-07-01,411,313,76.16,40,9.73,40,9.73,14,3.41,4,0.97,0,0.0,Oregon,July,2017
806,2017-08-01,493,380,77.08,41,8.32,40,8.11,22,4.46,7,1.42,3,0.61,Oregon,August,2017
807,2017-09-01,422,330,78.2,39,9.24,39,9.24,10,2.37,4,0.95,0,0.0,Oregon,September,2017
808,2017-10-01,473,346,73.15,40,8.46,48,10.15,31,6.55,8,1.69,0,0.0,Oregon,October,2017
809,2017-11-01,435,317,72.87,40,9.2,46,10.57,27,6.21,4,0.92,1,0.23,Oregon,November,2017
810,2017-12-01,404,304,75.25,35,8.66,43,10.64,13,3.22,8,1.98,1,0.25,Oregon,December,2017
811,2018-01-01,515,385,74.76,52,10.1,47,9.13,22,4.27,8,1.55,1,0.19,Oregon,January,2018
812,2018-02-01,444,316,71.17,41,9.23,55,12.39,27,6.08,4,0.9,1,0.23,Oregon,February,2018
813,2018-03-01,513,364,70.96,49,9.55,62,12.09,19,3.7,15,2.92,4,0.78,Oregon,March,2018
814,2018-04-01,442,309,69.91,44,9.95,56,12.67,18,4.07,9,2.04,6,1.36,Oregon,April,2018
815,2018-05-01,544,392,72.06,50,9.19,69,12.68,25,4.6,7,1.29,1,0.18,Oregon,May,2018
816,2018-06-01,398,310,77.89,33,8.29,36,9.05,13,3.27,3,0.75,3,0.75,Oregon,June,2018
817,2018-07-01,474,341,71.94,44,9.28,62,13.08,24,5.06,2,0.42,1,0.21,Oregon,July,2018
818,2018-08-01,462,331,71.65,56,12.12,49,10.61,18,3.9,6,1.3,2,0.43,Oregon,August,2018
819,2018-09-01,431,348,80.74,23,5.34,37,8.58,18,4.18,2,0.46,3,0.7,Oregon,September,2018
820,2018-10-01,442,312,70.59,39,8.82,63,14.25,22,4.98,3,0.68,3,0.68,Oregon,October,2018
821,2018-11-01,454,333,73.35,40,8.81,49,10.79,19,4.19,11,2.42,2,0.44,Oregon,November,2018
822,2018-12-01,300,244,81.33,27,9.0,22,7.33,5,1.67,2,0.67,0,0.0,Oregon,December,2018
823,2019-01-01,313,244,77.96,28,8.95,27,8.63,8,2.56,6,1.92,0,0.0,Oregon,January,2019
824,2019-02-01,371,274,73.85,31,8.36,42,11.32,15,4.04,5,1.35,4,1.08,Oregon,February,2019
825,2019-03-01,428,311,72.66,41,9.58,48,11.21,18,4.21,4,0.93,6,1.4,Oregon,March,2019
826,2019-04-01,284,211,74.3,37,13.03,22,7.75,12,4.23,2,0.7,0,0.0,Oregon,April,2019
827,2019-05-01,331,270,81.57,16,4.83,31,9.37,9,2.72,4,1.21,1,0.3,Oregon,May,2019
828,2019-06-01,455,336,73.85,49,10.77,50,10.99,15,3.3,3,0.66,2,0.44,Oregon,June,2019
829,2019-07-01,447,328,73.38,40,8.95,58,12.98,16,3.58,3,0.67,2,0.45,Oregon,July,2019
830,2019-08-01,392,317,80.87,29,7.4,28,7.14,11,2.81,6,1.53,1,0.26,Oregon,August,2019
831,2019-09-01,419,328,78.28,39,9.31,31,7.4,16,3.82,5,1.19,0,0.0,Oregon,September,2019
832,2019-10-01,472,337,71.4,41,8.69,58,12.29,24,5.08,10,2.12,2,0.42,Oregon,October,2019
833,2019-11-01,324,250,77.16,21,6.48,33,10.19,15,4.63,5,1.54,0,0.0,Oregon,November,2019
834,2019-12-01,335,263,78.51,22,6.57,29,8.66,13,3.88,6,1.79,2,0.6,Oregon,December,2019
835,2020-01-01,337,261,77.45,33,9.79,30,8.9,8,2.37,5,1.48,0,0.0,Oregon,January,2020
836,2020-02-01,489,342,69.94,52,10.63,71,14.52,14,2.86,5,1.02,5,1.02,Oregon,February,2020
837,2020-03-01,279,232,83.15,21,7.53,21,7.53,2,0.72,3,1.08,0,0.0,Oregon,March,2020
838,2020-04-01,275,213,77.45,25,9.09,26,9.45,7,2.55,4,1.45,0,0.0,Oregon,April,2020
839,2020-05-01,390,317,81.28,27,6.92,37,9.49,6,1.54,2,0.51,1,0.26,Oregon,May,2020
840,2020-06-01,396,301,76.01,34,8.59,39,9.85,16,4.04,5,1.26,1,0.25,Oregon,June,2020
841,2020-07-01,284,240,84.51,18,6.34,17,5.99,6,2.11,2,0.7,1,0.35,Oregon,July,2020
842,2020-08-01,349,267,76.5,33,9.46,33,9.46,13,3.72,3,0.86,0,0.0,Oregon,August,2020
843,2020-09-01,367,288,78.47,28,7.63,33,8.99,17,4.63,1,0.27,0,0.0,Oregon,September,2020
844,2020-10-01,421,311,73.87,44,10.45,55,13.06,8,1.9,3,0.71,0,0.0,Oregon,October,2020
845,2020-11-01,320,251,78.44,22,6.88,34,10.63,12,3.75,1,0.31,0,0.0,Oregon,November,2020
846,2020-12-01,348,272,78.16,34,9.77,32,9.2,7,2.01,3,0.86,0,0.0,Oregon,December,2020
847,2021-01-01,357,282,78.99,32,8.96,31,8.68,10,2.8,2,0.56,0,0.0,Oregon,January,2021
848,2021-02-01,416,309,74.28,56,13.46,37,8.89,6,1.44,7,1.68,1,0.24,Oregon,February,2021
849,2021-03-01,273,211,77.29,23,8.42,27,9.89,7,2.56,5,1.83,0,0.0,Oregon,March,2021
850,2021-04-01,298,229,76.85,24,8.05,30,10.07,9,3.02,6,2.01,0,0.0,Oregon,April,2021
851,2021-05-01,338,248,73.37,27,7.99,46,13.61,11,3.25,5,1.48,1,0.3,Oregon,May,2021
852,2021-06-01,415,311,74.94,42,10.12,40,9.64,14,3.37,6,1.45,2,0.48,Oregon,June,2021
853,2021-07-01,300,256,85.33,15,5.0,23,7.67,5,1.67,1,0.33,0,0.0,Oregon,July,2021
854,2021-08-01,375,294,78.4,31,8.27,39,10.4,7,1.87,3,0.8,1,0.27,Oregon,August,2021
855,2021-09-01,447,341,76.29,37,8.28,54,12.08,12,2.68,1,0.22,2,0.45,Oregon,September,2021
856,2021-10-01,454,353,77.75,37,8.15,46,10.13,14,3.08,4,0.88,0,0.0,Oregon,October,2021
857,2021-11-01,308,245,79.55,21,6.82,25,8.12,11,3.57,3,0.97,3,0.97,Oregon,November,2021
858,2021-12-01,296,219,73.99,26,8.78,38,12.84,9,3.04,4,1.35,0,0.0,Oregon,December,2021
859,2022-01-01,406,271,66.75,42,10.34,60,14.78,24,5.91,3,0.74,6,1.48,Oregon,January,2022
860,2022-02-01,363,272,74.93,32,8.82,37,10.19,12,3.31,6,1.65,4,1.1,Oregon,February,2022
861,2022-03-01,278,227,81.65,20,7.19,21,7.55,7,2.52,3,1.08,0,0.0,Oregon,March,2022
862,2022-04-01,344,271,78.78,33,9.59,26,7.56,7,2.03,7,2.03,0,0.0,Oregon,April,2022
863,2022-05-01,385,258,67.01,49,12.73,54,14.03,16,4.16,5,1.3,3,0.78,Oregon,May,2022
864,2022-06-01,442,338,76.47,41,9.28,42,9.5,12,2.71,5,1.13,4,0.9,Oregon,June,2022
865,2022-07-01,360,292,81.11,27,7.5,30,8.33,9,2.5,2,0.56,0,0.0,Oregon,July,2022
866,2022-08-01,369,281,76.15,37,10.03,35,9.49,5,1.36,9,2.44,2,0.54,Oregon,August,2022
867,2015-01-01,249,158,63.45,51,20.48,31,12.45,0,0.0,3,1.2,0,0.0,Nebraska,January,2015
868,2015-02-01,213,136,63.85,41,19.25,23,10.8,0,0.0,3,1.41,0,0.0,Nebraska,February,2015
869,2015-03-01,259,163,62.93,57,22.01,26,10.04,0,0.0,2,0.77,0,0.0,Nebraska,March,2015
870,2015-04-01,244,145,59.43,56,22.95,25,10.25,0,0.0,1,0.41,0,0.0,Nebraska,April,2015
871,2015-05-01,253,154,60.87,58,22.92,19,7.51,0,0.0,1,0.4,0,0.0,Nebraska,May,2015
872,2015-06-01,219,144,65.75,43,19.63,15,6.85,0,0.0,0,0.0,0,0.0,Nebraska,June,2015
873,2015-07-01,230,147,63.91,47,20.43,24,10.43,0,0.0,0,0.0,0,0.0,Nebraska,July,2015
874,2015-08-01,207,137,66.18,48,23.19,14,6.76,0,0.0,1,0.48,0,0.0,Nebraska,August,2015
875,2015-09-01,222,127,57.21,52,23.42,28,12.61,0,0.0,2,0.9,0,0.0,Nebraska,September,2015
876,2015-10-01,243,146,60.08,56,23.05,32,13.17,0,0.0,1,0.41,0,0.0,Nebraska,October,2015
877,2015-11-01,248,153,61.69,53,21.37,26,10.48,0,0.0,1,0.4,0,0.0,Nebraska,November,2015
878,2015-12-01,230,128,55.65,60,26.09,28,12.17,0,0.0,1,0.43,0,0.0,Nebraska,December,2015
879,2016-01-01,265,166,62.64,53,20.0,28,10.57,0,0.0,1,0.38,0,0.0,Nebraska,January,2016
880,2016-02-01,219,133,60.73,49,22.37,18,8.22,0,0.0,4,1.83,0,0.0,Nebraska,February,2016
881,2016-03-01,257,150,58.37,67,26.07,21,8.17,0,0.0,1,0.39,0,0.0,Nebraska,March,2016
882,2016-04-01,234,136,58.12,55,23.5,25,10.68,0,0.0,0,0.0,0,0.0,Nebraska,April,2016
883,2016-05-01,215,131,60.93,54,25.12,19,8.84,0,0.0,0,0.0,0,0.0,Nebraska,May,2016
884,2016-06-01,231,133,57.58,54,23.38,27,11.69,0,0.0,1,0.43,0,0.0,Nebraska,June,2016
885,2016-07-01,194,113,58.25,46,23.71,21,10.82,0,0.0,1,0.52,0,0.0,Nebraska,July,2016
886,2016-08-01,283,165,58.3,76,26.86,31,10.95,0,0.0,4,1.41,0,0.0,Nebraska,August,2016
887,2016-09-01,244,137,56.15,67,27.46,27,11.07,0,0.0,1,0.41,0,0.0,Nebraska,September,2016
888,2016-10-01,239,140,58.58,53,22.18,27,11.3,0,0.0,4,1.67,0,0.0,Nebraska,October,2016
889,2016-11-01,235,132,56.17,55,23.4,27,11.49,0,0.0,1,0.43,0,0.0,Nebraska,November,2016
890,2016-12-01,232,136,58.62,58,25.0,23,9.91,0,0.0,1,0.43,0,0.0,Nebraska,December,2016
891,2017-01-01,243,146,60.08,50,20.58,30,12.35,0,0.0,0,0.0,0,0.0,Nebraska,January,2017
892,2017-02-01,238,137,57.56,48,20.17,29,12.18,0,0.0,3,1.26,0,0.0,Nebraska,February,2017
893,2017-03-01,299,160,53.51,73,24.41,48,16.05,0,0.0,1,0.33,0,0.0,Nebraska,March,2017
894,2017-04-01,270,156,57.78,57,21.11,40,14.81,0,0.0,1,0.37,0,0.0,Nebraska,April,2017
895,2017-05-01,240,134,55.83,56,23.33,33,13.75,0,0.0,1,0.42,0,0.0,Nebraska,May,2017
896,2017-06-01,256,149,58.2,70,27.34,26,10.16,0,0.0,3,1.17,0,0.0,Nebraska,June,2017
897,2017-07-01,190,120,63.16,41,21.58,18,9.47,0,0.0,2,1.05,0,0.0,Nebraska,July,2017
898,2017-08-01,292,167,57.19,84,28.77,22,7.53,0,0.0,1,0.34,0,0.0,Nebraska,August,2017
899,2017-09-01,239,130,54.39,63,26.36,28,11.72,0,0.0,3,1.26,0,0.0,Nebraska,September,2017
900,2017-10-01,247,147,59.51,51,20.65,26,10.53,0,0.0,3,1.21,0,0.0,Nebraska,October,2017
901,2017-11-01,284,175,61.62,62,21.83,25,8.8,0,0.0,1,0.35,0,0.0,Nebraska,November,2017
902,2017-12-01,215,131,60.93,48,22.33,25,11.63,0,0.0,3,1.4,0,0.0,Nebraska,December,2017
903,2018-01-01,247,128,51.82,55,22.27,39,15.79,0,0.0,2,0.81,0,0.0,Nebraska,January,2018
904,2018-02-01,223,130,58.3,50,22.42,25,11.21,0,0.0,2,0.9,0,0.0,Nebraska,February,2018
905,2018-03-01,262,141,53.82,68,25.95,30,11.45,0,0.0,3,1.15,0,0.0,Nebraska,March,2018
906,2018-04-01,232,144,62.07,57,24.57,23,9.91,0,0.0,0,0.0,0,0.0,Nebraska,April,2018
907,2018-05-01,229,142,62.01,49,21.4,21,9.17,0,0.0,3,1.31,0,0.0,Nebraska,May,2018
908,2018-06-01,275,161,58.55,62,22.55,35,12.73,0,0.0,3,1.09,0,0.0,Nebraska,June,2018
909,2018-07-01,235,130,55.32,60,25.53,35,14.89,0,0.0,0,0.0,0,0.0,Nebraska,July,2018
910,2018-08-01,284,165,58.1,67,23.59,34,11.97,0,0.0,2,0.7,0,0.0,Nebraska,August,2018
911,2018-09-01,271,158,58.3,57,21.03,36,13.28,0,0.0,2,0.74,0,0.0,Nebraska,September,2018
912,2018-10-01,259,150,57.92,65,25.1,27,10.42,0,0.0,1,0.39,0,0.0,Nebraska,October,2018
913,2018-11-01,260,150,57.69,56,21.54,34,13.08,0,0.0,2,0.77,0,0.0,Nebraska,November,2018
914,2018-12-01,233,130,55.79,59,25.32,35,15.02,0,0.0,1,0.43,0,0.0,Nebraska,December,2018
915,2019-01-01,247,150,60.73,55,22.27,32,12.96,0,0.0,1,0.4,0,0.0,Nebraska,January,2019
916,2019-02-01,241,139,57.68,58,24.07,25,10.37,0,0.0,2,0.83,0,0.0,Nebraska,February,2019
917,2019-03-01,243,137,56.38,58,23.87,27,11.11,0,0.0,1,0.41,0,0.0,Nebraska,March,2019
918,2019-04-01,277,156,56.32,55,19.86,41,14.8,0,0.0,3,1.08,0,0.0,Nebraska,April,2019
919,2019-05-01,232,134,57.76,57,24.57,30,12.93,0,0.0,0,0.0,0,0.0,Nebraska,May,2019
920,2019-06-01,249,150,60.24,49,19.68,31,12.45,0,0.0,1,0.4,0,0.0,Nebraska,June,2019
921,2019-07-01,244,133,54.51,56,22.95,31,12.7,0,0.0,4,1.64,0,0.0,Nebraska,July,2019
922,2019-08-01,282,164,58.16,72,25.53,33,11.7,0,0.0,1,0.35,0,0.0,Nebraska,August,2019
923,2019-09-01,246,145,58.94,53,21.54,26,10.57,0,0.0,0,0.0,0,0.0,Nebraska,September,2019
924,2019-10-01,304,168,55.26,82,26.97,37,12.17,0,0.0,2,0.66,0,0.0,Nebraska,October,2019
925,2019-11-01,251,126,50.2,69,27.49,38,15.14,0,0.0,0,0.0,0,0.0,Nebraska,November,2019
926,2019-12-01,240,139,57.92,55,22.92,30,12.5,0,0.0,3,1.25,0,0.0,Nebraska,December,2019
927,2020-01-01,251,151,60.16,47,18.73,35,13.94,0,0.0,1,0.4,0,0.0,Nebraska,January,2020
928,2020-02-01,257,146,56.81,60,23.35,24,9.34,0,0.0,4,1.56,0,0.0,Nebraska,February,2020
929,2020-03-01,233,124,53.22,56,24.03,31,13.3,0,0.0,1,0.43,0,0.0,Nebraska,March,2020
930,2020-04-01,179,100,55.87,41,22.91,18,10.06,0,0.0,1,0.56,0,0.0,Nebraska,April,2020
931,2020-05-01,185,115,62.16,34,18.38,20,10.81,0,0.0,1,0.54,0,0.0,Nebraska,May,2020
932,2020-06-01,206,123,59.71,35,16.99,32,15.53,0,0.0,3,1.46,0,0.0,Nebraska,June,2020
933,2020-07-01,185,118,63.78,34,18.38,22,11.89,0,0.0,2,1.08,0,0.0,Nebraska,July,2020
934,2020-08-01,211,121,57.35,50,23.7,33,15.64,0,0.0,0,0.0,0,0.0,Nebraska,August,2020
935,2020-09-01,225,133,59.11,44,19.56,29,12.89,0,0.0,5,2.22,0,0.0,Nebraska,September,2020
936,2020-10-01,213,119,55.87,49,23.0,22,10.33,0,0.0,1,0.47,0,0.0,Nebraska,October,2020
937,2020-11-01,215,111,51.63,58,26.98,30,13.95,0,0.0,0,0.0,0,0.0,Nebraska,November,2020
938,2020-12-01,212,125,58.96,47,22.17,27,12.74,0,0.0,0,0.0,0,0.0,Nebraska,December,2020
939,2021-01-01,216,124,57.41,37,17.13,33,15.28,0,0.0,7,3.24,0,0.0,Nebraska,January,2021
940,2021-02-01,228,118,51.75,49,21.49,28,12.28,0,0.0,1,0.44,0,0.0,Nebraska,February,2021
941,2021-03-01,244,138,56.56,58,23.77,25,10.25,0,0.0,1,0.41,0,0.0,Nebraska,March,2021
942,2021-04-01,221,123,55.66,50,22.62,30,13.57,0,0.0,1,0.45,0,0.0,Nebraska,April,2021
943,2021-05-01,221,108,48.87,59,26.7,28,12.67,0,0.0,2,0.9,0,0.0,Nebraska,May,2021
944,2021-06-01,242,132,54.55,60,24.79,35,14.46,0,0.0,0,0.0,0,0.0,Nebraska,June,2021
945,2021-07-01,224,142,63.39,46,20.54,20,8.93,0,0.0,2,0.89,0,0.0,Nebraska,July,2021
946,2021-08-01,193,100,51.81,46,23.83,27,13.99,0,0.0,2,1.04,0,0.0,Nebraska,August,2021
947,2021-09-01,271,142,52.4,63,23.25,48,17.71,0,0.0,2,0.74,0,0.0,Nebraska,September,2021
948,2021-10-01,220,125,56.82,50,22.73,26,11.82,0,0.0,4,1.82,0,0.0,Nebraska,October,2021
949,2021-11-01,208,105,50.48,49,23.56,33,15.87,0,0.0,1,0.48,0,0.0,Nebraska,November,2021
950,2021-12-01,230,128,55.65,48,20.87,35,15.22,0,0.0,0,0.0,0,0.0,Nebraska,December,2021
951,2022-01-01,189,103,54.5,49,25.93,22,11.64,0,0.0,1,0.53,0,0.0,Nebraska,January,2022
952,2022-02-01,206,109,52.91,55,26.7,20,9.71,0,0.0,3,1.46,0,0.0,Nebraska,February,2022
953,2022-03-01,243,129,53.09,65,26.75,27,11.11,0,0.0,3,1.23,0,0.0,Nebraska,March,2022
954,2022-04-01,219,126,57.53,54,24.66,24,10.96,0,0.0,0,0.0,0,0.0,Nebraska,April,2022
955,2022-05-01,213,109,51.17,50,23.47,40,18.78,0,0.0,2,0.94,0,0.0,Nebraska,May,2022
956,2022-06-01,231,126,54.55,60,25.97,27,11.69,0,0.0,3,1.3,0,0.0,Nebraska,June,2022
957,2022-07-01,182,101,55.49,38,20.88,26,14.29,0,0.0,1,0.55,0,0.0,Nebraska,July,2022
958,2022-08-01,225,132,58.67,37,16.44,36,16.0,0,0.0,1,0.44,0,0.0,Nebraska,August,2022
